AGE_GROUP_ID;FREQUENCY;DATE;REGION_NAME;AGE_GROUP_NAME;REGION_ID;VALUE;INDICATOR_ID;INDICATOR_NAME;REGION_REGIONID;SEX_ID;SEX_NAME
KN.AG1;Annual;2014;Chandigarh;All Age;IN-CH;1104.0;KN.A1;Projected Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2021;Chandigarh;All Age;IN-CH;1208.0;KN.A1;Projected Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2026;Chandigarh;All Age;IN-CH;1267.0;KN.A1;Projected Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2014;Chandigarh;All Age;IN-CH;1085.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2015;Chandigarh;All Age;IN-CH;1104.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2019;Chandigarh;All Age;IN-CH;1173.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2027;Chandigarh;All Age;IN-CH;1277.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2029;Chandigarh;All Age;IN-CH;1298.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2033;Chandigarh;All Age;IN-CH;1335.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2035;Chandigarh;All Age;IN-CH;1351.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2036;Chandigarh;All Age;IN-CH;1360.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2027;Daman & Diu;All Age;IN-DD;792.0;KN.A1;Projected Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2032;Daman & Diu;All Age;IN-DD;1303.0;KN.A1;Projected Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2033;Daman & Diu;All Age;IN-DD;1470.0;KN.A1;Projected Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2012;Daman & Diu;All Age;IN-DD;203.0;KN.A2;Projected Urban Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2027;Daman & Diu;All Age;IN-DD;773.0;KN.A2;Projected Urban Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2030;Daman & Diu;All Age;IN-DD;1035.0;KN.A2;Projected Urban Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2036;Daman & Diu;All Age;IN-DD;1955.0;KN.A2;Projected Urban Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2012;Dadra & Nagar Haveli;All Age;IN-DN;365.0;KN.A1;Projected Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2015;Dadra & Nagar Haveli;All Age;IN-DN;431.0;KN.A1;Projected Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2016;Dadra & Nagar Haveli;All Age;IN-DN;452.0;KN.A1;Projected Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2020;Dadra & Nagar Haveli;All Age;IN-DN;577.0;KN.A1;Projected Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2027;Dadra & Nagar Haveli;All Age;IN-DN;904.0;KN.A1;Projected Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2031;Dadra & Nagar Haveli;All Age;IN-DN;1178.0;KN.A1;Projected Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2033;Dadra & Nagar Haveli;All Age;IN-DN;1388.0;KN.A1;Projected Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2014;Dadra & Nagar Haveli;All Age;IN-DN;221.0;KN.A2;Projected Urban Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2026;Dadra & Nagar Haveli;All Age;IN-DN;613.0;KN.A2;Projected Urban Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2031;Dadra & Nagar Haveli;All Age;IN-DN;916.0;KN.A2;Projected Urban Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2017;Jammu & Kashmir;All Age;IN-JK;12999.0;KN.A1;Projected Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2020;Jammu & Kashmir;All Age;IN-JK;13305.0;KN.A1;Projected Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2021;Jammu & Kashmir;All Age;IN-JK;13408.0;KN.A1;Projected Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2022;Jammu & Kashmir;All Age;IN-JK;13505.0;KN.A1;Projected Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2033;Jammu & Kashmir;All Age;IN-JK;14515.0;KN.A1;Projected Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2034;Jammu & Kashmir;All Age;IN-JK;14593.0;KN.A1;Projected Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2015;Jammu & Kashmir;All Age;IN-JK;3639.0;KN.A2;Projected Urban Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2016;Jammu & Kashmir;All Age;IN-JK;3708.0;KN.A2;Projected Urban Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2018;Jammu & Kashmir;All Age;IN-JK;3833.0;KN.A2;Projected Urban Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2026;Jammu & Kashmir;All Age;IN-JK;4351.0;KN.A2;Projected Urban Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2027;Jammu & Kashmir;All Age;IN-JK;4417.0;KN.A2;Projected Urban Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2030;Jammu & Kashmir;All Age;IN-JK;4616.0;KN.A2;Projected Urban Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2031;Jammu & Kashmir;All Age;IN-JK;4684.0;KN.A2;Projected Urban Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2015;Ladakh;All Age;IN-LA;285.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2018;Ladakh;All Age;IN-LA;291.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2036;Ladakh;All Age;IN-LA;316.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2011;Ladakh;All Age;IN-LA;62.0;KN.A2;Projected Urban Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2016;Ladakh;All Age;IN-LA;75.0;KN.A2;Projected Urban Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2017;Ladakh;All Age;IN-LA;77.0;KN.A2;Projected Urban Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2025;Ladakh;All Age;IN-LA;98.0;KN.A2;Projected Urban Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2027;Ladakh;All Age;IN-LA;104.0;KN.A2;Projected Urban Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2030;Ladakh;All Age;IN-LA;112.0;KN.A2;Projected Urban Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2017;Lakshadweep;All Age;IN-LD;67.0;KN.A1;Projected Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2023;Lakshadweep;All Age;IN-LD;69.0;KN.A1;Projected Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2012;Lakshadweep;All Age;IN-LD;52.0;KN.A2;Projected Urban Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2022;Lakshadweep;All Age;IN-LD;67.0;KN.A2;Projected Urban Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2019;NCT of Delhi;All Age;IN-DL;19814.0;KN.A1;Projected Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2022;NCT of Delhi;All Age;IN-DL;20965.0;KN.A1;Projected Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2023;NCT of Delhi;All Age;IN-DL;21359.0;KN.A1;Projected Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2024;NCT of Delhi;All Age;IN-DL;21752.0;KN.A1;Projected Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2028;NCT of Delhi;All Age;IN-DL;23345.0;KN.A1;Projected Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2030;NCT of Delhi;All Age;IN-DL;24150.0;KN.A1;Projected Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2035;NCT of Delhi;All Age;IN-DL;26183.0;KN.A1;Projected Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2012;NCT of Delhi;All Age;IN-DL;16781.0;KN.A2;Projected Urban Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2013;NCT of Delhi;All Age;IN-DL;17191.0;KN.A2;Projected Urban Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2016;NCT of Delhi;All Age;IN-DL;18417.0;KN.A2;Projected Urban Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2024;NCT of Delhi;All Age;IN-DL;21678.0;KN.A2;Projected Urban Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2031;NCT of Delhi;All Age;IN-DL;24551.0;KN.A2;Projected Urban Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2034;NCT of Delhi;All Age;IN-DL;25775.0;KN.A2;Projected Urban Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2036;NCT of Delhi;All Age;IN-DL;26591.0;KN.A2;Projected Urban Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2012;Puducherry;All Age;IN-PY;1279.0;KN.A1;Projected Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2022;Puducherry;All Age;IN-PY;1608.0;KN.A1;Projected Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2028;Puducherry;All Age;IN-PY;1838.0;KN.A1;Projected Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2030;Puducherry;All Age;IN-PY;1920.0;KN.A1;Projected Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2033;Puducherry;All Age;IN-PY;2050.0;KN.A1;Projected Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2011;Puducherry;All Age;IN-PY;853.0;KN.A2;Projected Urban Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2013;Puducherry;All Age;IN-PY;899.0;KN.A2;Projected Urban Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2023;Puducherry;All Age;IN-PY;1155.0;KN.A2;Projected Urban Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2026;Puducherry;All Age;IN-PY;1241.0;KN.A2;Projected Urban Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2027;Puducherry;All Age;IN-PY;1272.0;KN.A2;Projected Urban Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2030;Puducherry;All Age;IN-PY;1365.0;KN.A2;Projected Urban Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2032;Puducherry;All Age;IN-PY;1431.0;KN.A2;Projected Urban Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2035;Puducherry;All Age;IN-PY;1534.0;KN.A2;Projected Urban Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2036;Puducherry;All Age;IN-PY;1568.0;KN.A2;Projected Urban Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2021;North-East States (Excluding Assam);All Age;NES;16142.0;KN.A1;Projected Population;NES;KN.TTL;Both Sex
KN.AG1;Annual;2012;India;All Age;IN;1226731.0;KN.A1;Projected Population;IN;KN.TTL;Both Sex
KN.AG1;Annual;2015;India;All Age;IN;1274359.0;KN.A1;Projected Population;IN;KN.TTL;Both Sex
KN.AG1;Annual;2030;India;All Age;IN;1465102.0;KN.A1;Projected Population;IN;KN.TTL;Both Sex
KN.AG1;Annual;2036;India;All Age;IN;1518288.0;KN.A1;Projected Population;IN;KN.TTL;Both Sex
KN.AG1;Annual;2016;India;All Age;IN;423718.0;KN.A2;Projected Urban Population;IN;KN.TTL;Both Sex
KN.AG1;Annual;2018;India;All Age;IN;441934.0;KN.A2;Projected Urban Population;IN;KN.TTL;Both Sex
KN.AG1;Annual;2020;India;All Age;IN;460507.0;KN.A2;Projected Urban Population;IN;KN.TTL;Both Sex
KN.AG1;Annual;2022;India;All Age;IN;478814.0;KN.A2;Projected Urban Population;IN;KN.TTL;Both Sex
KN.AG1;Annual;2013;Andhra Pradesh;All Age;IN-AP;50295.0;KN.A1;Projected Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2015;Andhra Pradesh;All Age;IN-AP;51012.0;KN.A1;Projected Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2019;Andhra Pradesh;All Age;IN-AP;52221.0;KN.A1;Projected Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2020;Andhra Pradesh;All Age;IN-AP;52504.0;KN.A1;Projected Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2022;Andhra Pradesh;All Age;IN-AP;52972.0;KN.A1;Projected Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2027;Andhra Pradesh;All Age;IN-AP;53802.0;KN.A1;Projected Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2033;Andhra Pradesh;All Age;IN-AP;54206.0;KN.A1;Projected Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2034;Andhra Pradesh;All Age;IN-AP;54221.0;KN.A1;Projected Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2015;Andhra Pradesh;All Age;IN-AP;16198.0;KN.A2;Projected Urban Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2017;Andhra Pradesh;All Age;IN-AP;17001.0;KN.A2;Projected Urban Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2020;Andhra Pradesh;All Age;IN-AP;18206.0;KN.A2;Projected Urban Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2024;Andhra Pradesh;All Age;IN-AP;19778.0;KN.A2;Projected Urban Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2011;Arunachal Pradesh;All Age;IN-AR;1384.0;KN.A1;Projected Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2014;Arunachal Pradesh;All Age;IN-AR;1429.0;KN.A1;Projected Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2016;Arunachal Pradesh;All Age;IN-AR;1459.0;KN.A1;Projected Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2017;Arunachal Pradesh;All Age;IN-AR;1474.0;KN.A1;Projected Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2020;Arunachal Pradesh;All Age;IN-AR;1519.0;KN.A1;Projected Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2036;Arunachal Pradesh;All Age;IN-AR;1719.0;KN.A1;Projected Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2019;Arunachal Pradesh;All Age;IN-AR;372.0;KN.A2;Projected Urban Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2021;Arunachal Pradesh;All Age;IN-AR;386.0;KN.A2;Projected Urban Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2023;Arunachal Pradesh;All Age;IN-AR;400.0;KN.A2;Projected Urban Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2026;Arunachal Pradesh;All Age;IN-AR;422.0;KN.A2;Projected Urban Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2035;Arunachal Pradesh;All Age;IN-AR;485.0;KN.A2;Projected Urban Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2032;Assam;All Age;IN-AS;38437.0;KN.A1;Projected Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2033;Assam;All Age;IN-AS;38677.0;KN.A1;Projected Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2036;Assam;All Age;IN-AS;39399.0;KN.A1;Projected Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2011;Assam;All Age;IN-AS;4399.0;KN.A2;Projected Urban Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2015;Assam;All Age;IN-AS;4781.0;KN.A2;Projected Urban Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2022;Assam;All Age;IN-AS;5462.0;KN.A2;Projected Urban Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2028;Assam;All Age;IN-AS;6033.0;KN.A2;Projected Urban Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2032;Assam;All Age;IN-AS;6405.0;KN.A2;Projected Urban Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2034;Assam;All Age;IN-AS;6582.0;KN.A2;Projected Urban Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2011;Bihar;All Age;IN-BR;104099.0;KN.A1;Projected Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2032;Bihar;All Age;IN-BR;142548.0;KN.A1;Projected Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2012;Bihar;All Age;IN-BR;12076.0;KN.A2;Projected Urban Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2013;Bihar;All Age;IN-BR;12397.0;KN.A2;Projected Urban Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2016;Bihar;All Age;IN-BR;13375.0;KN.A2;Projected Urban Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2017;Bihar;All Age;IN-BR;13678.0;KN.A2;Projected Urban Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2022;Bihar;All Age;IN-BR;15240.0;KN.A2;Projected Urban Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2029;Bihar;All Age;IN-BR;17534.0;KN.A2;Projected Urban Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2033;Bihar;All Age;IN-BR;18809.0;KN.A2;Projected Urban Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2036;Bihar;All Age;IN-BR;19741.0;KN.A2;Projected Urban Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2011;Chhattisgarh;All Age;IN-CG;25545.0;KN.A1;Projected Population;IN-CG;KN.TTL;Both Sex
KN.AG1;Annual;2014;Chhattisgarh;All Age;IN-CG;26761.0;KN.A1;Projected Population;IN-CG;KN.TTL;Both Sex
KN.AG1;Annual;2020;Chhattisgarh;All Age;IN-CG;29109.0;KN.A1;Projected Population;IN-CG;KN.TTL;Both Sex
KN.AG1;Annual;2024;Chhattisgarh;All Age;IN-CG;30524.0;KN.A1;Projected Population;IN-CG;KN.TTL;Both Sex
KN.AG1;Annual;2012;Chhattisgarh;All Age;IN-CG;6117.0;KN.A2;Projected Urban Population;IN-CG;KN.TTL;Both Sex
KN.AG1;Annual;2022;Chhattisgarh;All Age;IN-CG;7996.0;KN.A2;Projected Urban Population;IN-CG;KN.TTL;Both Sex
KN.AG1;Annual;2026;Chhattisgarh;All Age;IN-CG;8763.0;KN.A2;Projected Urban Population;IN-CG;KN.TTL;Both Sex
KN.AG1;Annual;2033;Chhattisgarh;All Age;IN-CG;10083.0;KN.A2;Projected Urban Population;IN-CG;KN.TTL;Both Sex
KN.AG1;Annual;2011;Goa;All Age;IN-GA;1459.0;KN.A1;Projected Population;IN-GA;KN.TTL;Both Sex
KN.AG1;Annual;2012;Goa;All Age;IN-GA;1469.0;KN.A1;Projected Population;IN-GA;KN.TTL;Both Sex
KN.AG1;Annual;2017;Goa;All Age;IN-GA;1521.0;KN.A1;Projected Population;IN-GA;KN.TTL;Both Sex
KN.AG1;Annual;2018;Goa;All Age;IN-GA;1531.0;KN.A1;Projected Population;IN-GA;KN.TTL;Both Sex
KN.AG1;Annual;2022;Goa;All Age;IN-GA;1567.0;KN.A1;Projected Population;IN-GA;KN.TTL;Both Sex
KN.AG1;Annual;2024;Goa;All Age;IN-GA;1583.0;KN.A1;Projected Population;IN-GA;KN.TTL;Both Sex
KN.AG1;Annual;2026;Goa;All Age;IN-GA;1599.0;KN.A1;Projected Population;IN-GA;KN.TTL;Both Sex
KN.AG1;Annual;2030;Goa;All Age;IN-GA;1626.0;KN.A1;Projected Population;IN-GA;KN.TTL;Both Sex
KN.AG1;Annual;2034;Goa;All Age;IN-GA;1651.0;KN.A1;Projected Population;IN-GA;KN.TTL;Both Sex
KN.AG1;Annual;2025;Goa;All Age;IN-GA;1239.0;KN.A2;Projected Urban Population;IN-GA;KN.TTL;Both Sex
KN.AG1;Annual;2026;Goa;All Age;IN-GA;1262.0;KN.A2;Projected Urban Population;IN-GA;KN.TTL;Both Sex
KN.AG1;Annual;2029;Goa;All Age;IN-GA;1327.0;KN.A2;Projected Urban Population;IN-GA;KN.TTL;Both Sex
KN.AG1;Annual;2014;Gujarat;All Age;IN-GJ;63271.0;KN.A1;Projected Population;IN-GJ;KN.TTL;Both Sex
KN.AG1;Annual;2019;Gujarat;All Age;IN-GJ;67936.0;KN.A1;Projected Population;IN-GJ;KN.TTL;Both Sex
KN.AG1;Annual;2022;Gujarat;All Age;IN-GJ;70648.0;KN.A1;Projected Population;IN-GJ;KN.TTL;Both Sex
KN.AG1;Annual;2027;Gujarat;All Age;IN-GJ;74855.0;KN.A1;Projected Population;IN-GJ;KN.TTL;Both Sex
KN.AG1;Annual;2030;Gujarat;All Age;IN-GJ;77162.0;KN.A1;Projected Population;IN-GJ;KN.TTL;Both Sex
KN.AG1;Annual;2031;Gujarat;All Age;IN-GJ;77931.0;KN.A1;Projected Population;IN-GJ;KN.TTL;Both Sex
KN.AG1;Annual;2035;Gujarat;All Age;IN-GJ;80639.0;KN.A1;Projected Population;IN-GJ;KN.TTL;Both Sex
KN.AG1;Annual;2020;Gujarat;All Age;IN-GJ;32529.0;KN.A2;Projected Urban Population;IN-GJ;KN.TTL;Both Sex
KN.AG1;Annual;2029;Gujarat;All Age;IN-GJ;39460.0;KN.A2;Projected Urban Population;IN-GJ;KN.TTL;Both Sex
KN.AG1;Annual;2031;Gujarat;All Age;IN-GJ;41002.0;KN.A2;Projected Urban Population;IN-GJ;KN.TTL;Both Sex
KN.AG1;Annual;2033;Gujarat;All Age;IN-GJ;42472.0;KN.A2;Projected Urban Population;IN-GJ;KN.TTL;Both Sex
KN.AG1;Annual;2035;Gujarat;All Age;IN-GJ;43963.0;KN.A2;Projected Urban Population;IN-GJ;KN.TTL;Both Sex
KN.AG1;Annual;2014;Haryana;All Age;IN-HR;26614.0;KN.A1;Projected Population;IN-HR;KN.TTL;Both Sex
KN.AG1;Annual;2015;Haryana;All Age;IN-HR;27034.0;KN.A1;Projected Population;IN-HR;KN.TTL;Both Sex
KN.AG1;Annual;2024;Haryana;All Age;IN-HR;30573.0;KN.A1;Projected Population;IN-HR;KN.TTL;Both Sex
KN.AG1;Annual;2027;Haryana;All Age;IN-HR;31629.0;KN.A1;Projected Population;IN-HR;KN.TTL;Both Sex
KN.AG1;Annual;2013;Haryana;All Age;IN-HR;9459.0;KN.A2;Projected Urban Population;IN-HR;KN.TTL;Both Sex
KN.AG1;Annual;2023;Haryana;All Age;IN-HR;12717.0;KN.A2;Projected Urban Population;IN-HR;KN.TTL;Both Sex
KN.AG1;Annual;2028;Haryana;All Age;IN-HR;14382.0;KN.A2;Projected Urban Population;IN-HR;KN.TTL;Both Sex
KN.AG1;Annual;2031;Haryana;All Age;IN-HR;15397.0;KN.A2;Projected Urban Population;IN-HR;KN.TTL;Both Sex
KN.AG1;Annual;2033;Haryana;All Age;IN-HR;16066.0;KN.A2;Projected Urban Population;IN-HR;KN.TTL;Both Sex
KN.AG1;Annual;2036;Haryana;All Age;IN-HR;17094.0;KN.A2;Projected Urban Population;IN-HR;KN.TTL;Both Sex
KN.AG1;Annual;2012;Himachal Pradesh;All Age;IN-HP;6923.0;KN.A1;Projected Population;IN-HP;KN.TTL;Both Sex
KN.AG1;Annual;2014;Himachal Pradesh;All Age;IN-HP;7041.0;KN.A1;Projected Population;IN-HP;KN.TTL;Both Sex
KN.AG1;Annual;2017;Himachal Pradesh;All Age;IN-HP;7206.0;KN.A1;Projected Population;IN-HP;KN.TTL;Both Sex
KN.AG1;Annual;2023;Himachal Pradesh;All Age;IN-HP;7468.0;KN.A1;Projected Population;IN-HP;KN.TTL;Both Sex
KN.AG1;Annual;2025;Himachal Pradesh;All Age;IN-HP;7542.0;KN.A1;Projected Population;IN-HP;KN.TTL;Both Sex
KN.AG1;Annual;2028;Himachal Pradesh;All Age;IN-HP;7632.0;KN.A1;Projected Population;IN-HP;KN.TTL;Both Sex
KN.AG1;Annual;2029;Himachal Pradesh;All Age;IN-HP;7659.0;KN.A1;Projected Population;IN-HP;KN.TTL;Both Sex
KN.AG1;Annual;2030;Himachal Pradesh;All Age;IN-HP;7685.0;KN.A1;Projected Population;IN-HP;KN.TTL;Both Sex
KN.AG1;Annual;2031;Himachal Pradesh;All Age;IN-HP;7712.0;KN.A1;Projected Population;IN-HP;KN.TTL;Both Sex
KN.AG1;Annual;2035;Himachal Pradesh;All Age;IN-HP;7770.0;KN.A1;Projected Population;IN-HP;KN.TTL;Both Sex
KN.AG1;Annual;2014;Himachal Pradesh;All Age;IN-HP;711.0;KN.A2;Projected Urban Population;IN-HP;KN.TTL;Both Sex
KN.AG1;Annual;2015;Himachal Pradesh;All Age;IN-HP;719.0;KN.A2;Projected Urban Population;IN-HP;KN.TTL;Both Sex
KN.AG1;Annual;2019;Himachal Pradesh;All Age;IN-HP;746.0;KN.A2;Projected Urban Population;IN-HP;KN.TTL;Both Sex
KN.AG1;Annual;2023;Himachal Pradesh;All Age;IN-HP;770.0;KN.A2;Projected Urban Population;IN-HP;KN.TTL;Both Sex
KN.AG1;Annual;2028;Himachal Pradesh;All Age;IN-HP;796.0;KN.A2;Projected Urban Population;IN-HP;KN.TTL;Both Sex
KN.AG1;Annual;2033;Himachal Pradesh;All Age;IN-HP;817.0;KN.A2;Projected Urban Population;IN-HP;KN.TTL;Both Sex
KN.AG1;Annual;2035;Himachal Pradesh;All Age;IN-HP;824.0;KN.A2;Projected Urban Population;IN-HP;KN.TTL;Both Sex
KN.AG1;Annual;2013;Jharkhand;All Age;IN-JH;34113.0;KN.A1;Projected Population;IN-JH;KN.TTL;Both Sex
KN.AG1;Annual;2023;Jharkhand;All Age;IN-JH;39466.0;KN.A1;Projected Population;IN-JH;KN.TTL;Both Sex
KN.AG1;Annual;2028;Jharkhand;All Age;IN-JH;41858.0;KN.A1;Projected Population;IN-JH;KN.TTL;Both Sex
KN.AG1;Annual;2011;Jharkhand;All Age;IN-JH;7933.0;KN.A2;Projected Urban Population;IN-JH;KN.TTL;Both Sex
KN.AG1;Annual;2016;Jharkhand;All Age;IN-JH;8933.0;KN.A2;Projected Urban Population;IN-JH;KN.TTL;Both Sex
KN.AG1;Annual;2017;Jharkhand;All Age;IN-JH;9131.0;KN.A2;Projected Urban Population;IN-JH;KN.TTL;Both Sex
KN.AG1;Annual;2019;Jharkhand;All Age;IN-JH;9531.0;KN.A2;Projected Urban Population;IN-JH;KN.TTL;Both Sex
KN.AG1;Annual;2020;Jharkhand;All Age;IN-JH;9734.0;KN.A2;Projected Urban Population;IN-JH;KN.TTL;Both Sex
KN.AG1;Annual;2021;Jharkhand;All Age;IN-JH;9938.0;KN.A2;Projected Urban Population;IN-JH;KN.TTL;Both Sex
